Record_ID,Year,Month,village_name,problem_type,severity,affected_families,ngo_name,ngo_work
F22_REC00003,2017,Jul,"Madurai, Tamil Nadu",Malaria Outbreak | TB Burden,Medium,116,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00004,2016,Feb,"Pune, Maharashtra",Dengue Outbreak | TB Burden,Low,142,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00005,2015,Mar,"Nagpur, Maharashtra",Malaria Outbreak | Dengue Outbreak,Medium,177,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F22_REC00006,2016,Jul,"Varanasi, Uttar Pradesh",Dengue Outbreak | TB Burden,Low,133,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F22_REC00007,2015,Jun,"Howrah, West Bengal",TB Burden,Medium,101,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00008,2016,Feb,"Howrah, West Bengal",Malaria Outbreak | TB Burden | Low Institutional Deliveries,High,156,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00009,2016,Jun,"Muzaffarpur, Bihar",Malaria Outbreak | Dengue Outbreak,Medium,170,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F22_REC00010,2015,Jul,"Bengaluru, Karnataka",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,206,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00011,2016,Jun,"Nagpur, Maharashtra",Malaria Outbreak | TB Burden,Low,169,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F22_REC00012,2015,Jan,"Mumbai, Maharashtra",TB Burden | Low Immunization | Low ANC Coverage,Medium,98,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F22_REC00013,2015,May,"Nagpur, Maharashtra",Malaria Outbreak | ASHA Worker Shortage,Low,110,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00014,2015,Jun,"Muzaffarpur, Bihar",Dengue Outbreak,High,87,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F22_REC00015,2016,Feb,"Bengaluru, Karnataka",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,176,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F22_REC00016,2015,Feb,"Agra, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak | Low Immunization | ASHA Worker Shortage,Medium,151,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00017,2017,Sep,"Ahmedabad, Gujarat",ASHA Worker Shortage,Low,61,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00018,2017,Apr,"Gaya, Bihar",General Health Monitoring,Low,38,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F22_REC00019,2015,Jan,"Coimbatore, Tamil Nadu",Dengue Outbreak,Medium,80,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F22_REC00020,2015,Jun,"Ahmedabad, Gujarat",Dengue Outbreak,Low,97,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F22_REC00021,2017,Jul,"Hubli, Karnataka",General Health Monitoring,Low,39,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00022,2017,May,"Varanasi, Uttar Pradesh",Malaria Outbreak | Low ANC Coverage,High,94,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F22_REC00023,2015,Jul,"Kolkata, West Bengal",Malaria Outbreak | Dengue Outbreak | TB Burden | ASHA Worker Shortage,Medium,167,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F22_REC00024,2016,Jun,"Patna, Bihar",Dengue Outbreak | Low ANC Coverage,Medium,69,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F22_REC00025,2016,Jan,"Howrah, West Bengal",General Health Monitoring,Low,29,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00026,2016,Aug,"Hubli, Karnataka",TB Burden,Low,100,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00027,2015,Feb,"Ahmedabad, Gujarat",Malaria Outbreak | TB Burden | ASHA Worker Shortage,Low,131,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00028,2016,Sep,"Surat, Gujarat",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,144,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F22_REC00029,2015,Apr,"Kolkata, West Bengal",Dengue Outbreak | Low Institutional Deliveries,High,96,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00030,2017,May,"Varanasi, Uttar Pradesh",TB Burden | ASHA Worker Shortage,Low,106,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F22_REC00031,2015,Jan,"Howrah, West Bengal",Malaria Outbreak | Dengue Outbreak,High,156,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00032,2017,Jun,"Varanasi, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak | Low ANC Coverage,High,166,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F22_REC00033,2017,Sep,"Gaya, Bihar",Malaria Outbreak,High,88,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F22_REC00034,2017,Jun,"Muzaffarpur, Bihar",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Immunization | Low Institutional Deliveries,Medium,217,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F22_REC00035,2015,Jul,"Hubli, Karnataka",Malaria Outbreak | Dengue Outbreak,Low,174,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F22_REC00036,2017,Sep,"Kolkata, West Bengal",Dengue Outbreak,Medium,137,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F22_REC00037,2015,Mar,"Chennai, Tamil Nadu",Malaria Outbreak | TB Burden,Low,126,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00038,2017,May,"Siliguri, West Bengal",Malaria Outbreak | Dengue Outbreak,High,168,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F22_REC00039,2017,May,"Coimbatore, Tamil Nadu",Malaria Outbreak | Low ANC Coverage,Low,96,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F22_REC00040,2016,Jun,"Patna, Bihar",Malaria Outbreak | TB Burden | Low ANC Coverage,Medium,136,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00041,2016,Mar,"Surat, Gujarat",Malaria Outbreak | Dengue Outbreak,High,102,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F22_REC00042,2015,Feb,"Bengaluru, Karnataka",Malaria Outbreak | TB Burden | Low ANC Coverage,High,183,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00043,2016,Jun,"Mysuru, Karnataka",Dengue Outbreak | TB Burden,High,122,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F22_REC00044,2016,May,"Pune, Maharashtra",Malaria Outbreak | Dengue Outbreak | TB Burden,Medium,164,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00045,2015,Mar,"Varanasi, Uttar Pradesh",Malaria Outbreak,High,99,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F22_REC00046,2016,Mar,"Mysuru, Karnataka",Dengue Outbreak,Medium,122,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F22_REC00047,2016,May,"Varanasi, Uttar Pradesh",Dengue Outbreak | TB Burden,Medium,153,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F22_REC00048,2017,Mar,"Varanasi, Uttar Pradesh",Malaria Outbreak,High,84,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F22_REC00049,2015,May,"Surat, Gujarat",Malaria Outbreak | Dengue Outbreak | TB Burden | ASHA Worker Shortage,Low,177,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F22_REC00050,2016,Apr,"Chennai, Tamil Nadu",Dengue Outbreak | ASHA Worker Shortage,Low,92,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00051,2016,Apr,"Ahmedabad, Gujarat",Low Immunization,Medium,83,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F22_REC00052,2016,Jun,"Chennai, Tamil Nadu",Malaria Outbreak | TB Burden,High,145,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00053,2016,Apr,"Bengaluru, Karnataka",Malaria Outbreak | TB Burden,Medium,118,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F22_REC00054,2017,Jan,"Nagpur, Maharashtra",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,194,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F22_REC00055,2016,Aug,"Ahmedabad, Gujarat",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Immunization | Low ANC Coverage,Low,191,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F22_REC00056,2016,Mar,"Varanasi, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak | Low Immunization,High,168,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00057,2017,Feb,"Madurai, Tamil Nadu",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,180,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00058,2015,Jul,"Nagpur, Maharashtra",Dengue Outbreak,Low,120,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F22_REC00059,2015,May,"Gaya, Bihar",Malaria Outbreak | Dengue Outbreak,Low,115,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F22_REC00060,2015,Jan,"Lucknow, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,233,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F22_REC00061,2015,Aug,"Mysuru, Karnataka",Malaria Outbreak | TB Burden | ASHA Worker Shortage,High,202,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F22_REC00062,2015,Apr,"Muzaffarpur, Bihar",Malaria Outbreak | TB Burden | Low Institutional Deliveries | ASHA Worker Shortage,Medium,187,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F22_REC00063,2016,Sep,"Varanasi, Uttar Pradesh",Malaria Outbreak | TB Burden,Medium,127,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00064,2016,May,"Kolkata, West Bengal",Malaria Outbreak | Dengue Outbreak,High,138,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00065,2015,Mar,"Varanasi, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak,Medium,148,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00066,2016,Jan,"Madurai, Tamil Nadu",Malaria Outbreak | TB Burden | ASHA Worker Shortage,Low,122,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00067,2016,Sep,"Bengaluru, Karnataka",Malaria Outbreak | Dengue Outbreak | Low Institutional Deliveries,Low,163,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00068,2015,Apr,"Chennai, Tamil Nadu",General Health Monitoring,Medium,61,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F22_REC00069,2017,Jul,"Vadodara, Gujarat",Dengue Outbreak | TB Burden,High,93,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00070,2016,Feb,"Bengaluru, Karnataka",Dengue Outbreak | ASHA Worker Shortage,Low,131,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00071,2016,Sep,"Madurai, Tamil Nadu",Malaria Outbreak,Low,100,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00072,2015,May,"Surat, Gujarat",Dengue Outbreak | ASHA Worker Shortage,Medium,81,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00073,2016,May,"Hubli, Karnataka",Malaria Outbreak | Dengue Outbreak | TB Burden | ASHA Worker Shortage,Low,138,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F22_REC00074,2017,Feb,"Ahmedabad, Gujarat",Malaria Outbreak | Dengue Outbreak | Low ANC Coverage,Low,138,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F22_REC00075,2015,Feb,"Pune, Maharashtra",Malaria Outbreak | Dengue Outbreak | TB Burden,Medium,236,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00076,2016,Apr,"Hubli, Karnataka",Dengue Outbreak,High,116,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F22_REC00077,2015,Apr,"Agra, Uttar Pradesh",Dengue Outbreak | TB Burden | Low Institutional Deliveries | ASHA Worker Shortage,High,144,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F22_REC00078,2015,Feb,"Lucknow, Uttar Pradesh",Malaria Outbreak,High,128,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00079,2017,Mar,"Patna, Bihar",Malaria Outbreak,High,134,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00080,2017,Jan,"Madurai, Tamil Nadu",Malaria Outbreak | TB Burden,Low,169,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F22_REC00081,2016,Mar,"Howrah, West Bengal",Dengue Outbreak | Low Institutional Deliveries,Low,124,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F22_REC00082,2015,Mar,"Nagpur, Maharashtra",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Immunization,Medium,191,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00083,2015,Jul,"Muzaffarpur, Bihar",Malaria Outbreak | Dengue Outbreak,Low,147,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00084,2016,Sep,"Surat, Gujarat",Dengue Outbreak | TB Burden | Low Institutional Deliveries | ASHA Worker Shortage,Low,179,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00085,2017,Mar,"Hubli, Karnataka",Malaria Outbreak | Dengue Outbreak,Medium,162,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00086,2017,Jan,"Coimbatore, Tamil Nadu",TB Burden,Low,93,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F22_REC00087,2017,Apr,"Gaya, Bihar",Dengue Outbreak | Low ANC Coverage,Medium,92,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F22_REC00088,2016,May,"Chennai, Tamil Nadu",Malaria Outbreak | TB Burden,Low,157,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F22_REC00089,2015,Jul,"Siliguri, West Bengal",Malaria Outbreak | Dengue Outbreak | TB Burden,Medium,173,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F22_REC00090,2016,Mar,"Mumbai, Maharashtra",Malaria Outbreak | Low Immunization,High,78,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00091,2016,Jul,"Siliguri, West Bengal",TB Burden | Low Institutional Deliveries,High,68,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F22_REC00092,2017,Mar,"Mumbai, Maharashtra",Dengue Outbreak | TB Burden | Low Immunization | Low Institutional Deliveries,Medium,139,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00093,2017,Jul,"Vadodara, Gujarat",Dengue Outbreak | Low ANC Coverage | Low Institutional Deliveries | ASHA Worker Shortage,High,109,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F22_REC00094,2017,Mar,"Madurai, Tamil Nadu",General Health Monitoring,Medium,56,HMIS,"Health data reporting, facility monitoring, program evaluation"
F22_REC00095,2017,Jul,"Nagpur, Maharashtra",TB Burden,Medium,129,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F22_REC00096,2017,Apr,"Hubli, Karnataka",Low Institutional Deliveries,Low,54,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F22_REC00097,2017,Sep,"Bengaluru, Karnataka",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Immunization | ASHA Worker Shortage,High,232,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
